date,price,MACD,RSI,BVOL_Index,BB_upper,BB_lower,EMA_20,EMA_50,SMA
2019-06-16,8994.49,-490.31,56.56,0.72,9103.73,-8283.05,10417.15,10636.06,8188.24
2019-06-15,8838.38,-550.87,54.26,0.72,9063.62,-8273.62,10266.79,10565.56,8159.55
2019-06-14,8693.83,-603.57,56.1,0.77,9033.66,-8265.36,10116.98,10492.16,8141.95
2019-06-13,8230.92,-674.91,43.43,0.78,8979.52,-8233.3,9937.36,10403.49,8117.0
2019-06-12,8145.86,-729.9,41.28,0.76,8975.41,-8221.12,9766.74,10314.95,8145.57
2019-06-11,7927.71,-782.07,35.53,0.77,8976.85,-8207.92,9591.59,10221.34,8183.84
2019-06-10,8000.33,-808.23,39.64,0.86,8990.99,-8195.54,9440.05,10134.24,8242.38
2019-06-09,7688.08,-844.43,44.4,0.87,8991.22,-8193.69,9273.19,10038.31,8287.24
2019-06-08,7954.13,-841.95,49.38,0.95,8977.04,-8208.2,9147.57,9956.58,8311.54
2019-06-07,8043.95,-823.24,52.76,0.95,8979.93,-8220.38,9042.46,9881.57,8313.75
2019-06-06,7822.02,-816.9,52.21,0.95,9049.93,-8181.74,8926.23,9800.81,8302.94
2019-06-05,7824.23,-802.45,48.14,0.95,9091.58,-8157.83,8821.28,9723.29,8293.48
2019-06-04,7707.77,-791.28,45.49,0.94,9090.44,-8160.87,8715.23,9644.25,8302.75
2019-06-03,8208.99,-733.52,49.53,0.95,9090.55,-8185.74,8667.01,9587.97,8320.79
2019-06-02,8742.96,-637.32,71.14,0.91,9083.74,-8175.01,8674.25,9554.83,8320.04
2019-06-01,8564.02,-568.95,67.96,0.87,9009.58,-8128.61,8663.75,9515.97,8221.92
2019-05-31,8574.5,-508.07,58.99,0.88,9044.51,-8049.02,8655.25,9479.05,8140.58
2019-05-30,8319.47,-474.93,51.1,0.88,9011.64,-7980.54,8623.27,9433.58,8094.61
2019-05-29,8659.49,-416.43,58.54,0.88,9124.24,-7883.51,8626.72,9403.22,8086.99
2019-05-28,8719.96,-361.02,61.27,0.85,9160.16,-7759.26,8635.6,9376.43,8042.65
2019-05-27,8805.78,-306.65,69.42,0.85,9156.65,-7622.38,8651.81,9354.05,7982.31
2019-05-26,8673.22,-271.13,65.52,0.85,9099.18,-7473.57,8653.85,9327.35,7860.09
2019-05-25,8052.54,-289.73,66.63,0.85,9023.48,-7327.25,8596.58,9277.36,7762.19
2019-05-24,7987.37,-306.2,67.55,0.83,9005.12,-7214.41,8538.56,9226.77,7650.61
2019-05-23,7881.85,-324.02,68.12,0.85,8959.91,-7106.6,8476.02,9174.03,7529.75
2019-05-22,7680.07,-350.4,67.45,0.86,8908.34,-7000.92,8400.21,9115.44,7403.13
2019-05-21,7963.33,-344.47,72.07,0.86,8882.74,-6892.18,8358.6,9070.26,7279.76
2019-05-20,7978.31,-334.71,71.36,0.85,8793.63,-6764.15,8322.39,9027.44,7131.99
2019-05-19,8197.69,-305.74,74.68,0.85,8671.48,-6632.77,8310.51,8994.9,6986.48
2019-05-18,7271.21,-353.47,68.67,0.83,8473.53,-6485.25,8211.53,8927.31,6828.71
2019-05-17,7343.9,-381.04,71.21,0.74,8407.06,-6385.95,8128.9,8865.21,6728.52
2019-05-16,7884.91,-355.14,82.5,0.74,8309.31,-6282.17,8105.66,8826.77,6605.94
2019-05-15,8205.17,-305.25,90.96,0.68,8077.71,-6151.89,8115.14,8802.39,6440.46
2019-05-14,7994.42,-279.5,90.67,0.65,7709.02,-6002.16,8103.64,8770.71,6250.17
2019-05-13,7814.92,-270.46,89.27,0.66,7314.84,-5875.68,8076.14,8733.22,6067.03
2019-05-12,6972.37,-327.5,84.68,0.66,6879.75,-5763.55,7971.02,8664.17,5898.38
2019-05-11,7204.77,-349.92,94.09,0.56,6654.52,-5684.9,7898.05,8606.94,5784.77
2019-05-10,6378.85,-429.39,90.82,0.54,6257.55,-5590.39,7753.36,8519.56,5656.41
2019-05-09,6174.53,-503.05,74.15,0.41,6100.7,-5538.34,7603.0,8427.6,5578.52
2019-05-08,5982.46,-570.36,64.94,0.41,5979.2,-5494.81,7448.66,8331.71,5531.21
2019-05-07,5829.5,-628.79,65.3,0.4,5893.93,-5460.6,7294.45,8233.59,5503.87
2019-05-06,5746.81,-674.0,65.02,0.4,5837.65,-5431.72,7147.06,8136.07,5475.2
2019-05-05,5795.71,-697.84,66.26,0.4,5792.46,-5406.16,7018.36,8044.29,5446.38
2019-05-04,5831.17,-705.74,69.0,0.4,5738.37,-5369.73,6905.29,7957.5,5415.86
2019-05-03,5768.29,-708.9,68.04,0.4,5644.82,-5336.56,6797.01,7871.65,5380.7
2019-05-02,5505.28,-724.28,61.57,0.41,5554.28,-5302.98,6673.99,7778.85,5349.37
2019-05-01,5402.7,-736.26,58.23,0.38,5531.81,-5282.19,6552.91,7685.67,5332.48
2019-04-30,5350.73,-741.39,62.57,0.66,5526.1,-5265.28,6438.42,7594.1,5321.34
2019-04-29,5247.35,-745.22,53.33,0.66,5523.24,-5263.97,6324.98,7502.07,5302.43
2019-04-28,5285.14,-736.71,58.02,0.66,5522.38,-5261.85,6225.95,7415.13,5297.12
2019-04-27,5268.29,-722.99,57.58,0.66,5522.71,-5262.08,6134.74,7330.94,5284.55
2019-04-26,5279.35,-703.12,59.24,0.66,5520.73,-5258.61,6053.28,7250.49,5272.64
2019-04-25,5210.52,-685.03,45.22,0.66,5524.09,-5247.63,5973.02,7170.49,5258.31
2019-04-24,5464.87,-642.76,60.06,0.67,5530.82,-5238.94,5924.62,7103.6,5265.91
2019-04-23,5572.36,-593.74,61.99,0.63,5515.8,-5211.84,5891.07,7043.55,5248.59
2019-04-22,5399.37,-562.37,59.04,0.63,5452.53,-5181.87,5844.24,6979.08,5229.75
2019-04-21,5314.53,-538.15,60.59,0.63,5438.13,-5155.9,5793.79,6913.8,5216.38
2019-04-20,5337.89,-511.18,62.71,0.63,5617.55,-5098.08,5750.37,6852.0,5199.4
2019-04-19,5303.81,-486.95,64.99,0.63,5706.69,-5036.46,5707.84,6791.29,5179.32
2019-04-18,5298.39,-462.84,62.46,0.63,5751.89,-4976.6,5668.85,6732.74,5153.92
2019-04-17,5251.94,-442.38,63.68,0.63,5768.94,-4916.6,5629.14,6674.67,5132.23
2019-04-16,5235.56,-422.62,76.19,0.63,5773.59,-4857.46,5591.66,6618.23,5107.43
2019-04-15,5067.11,-415.76,74.33,0.63,5759.34,-4800.03,5541.7,6557.41,5035.6
2019-04-14,5167.72,-397.62,78.68,0.63,5762.17,-4745.93,5506.08,6502.91,4971.49
2019-04-13,5096.59,-384.55,77.88,0.62,5738.81,-4685.7,5467.09,6447.76,4900.75
2019-04-12,5089.54,-370.49,78.16,0.62,5706.23,-4631.98,5431.13,6394.5,4834.2
2019-04-11,5064.49,-357.25,76.22,0.62,5662.38,-4579.29,5396.21,6342.34,4766.17
2019-04-10,5324.55,-322.06,90.69,0.62,5612.18,-4527.26,5389.39,6302.43,4701.01
2019-04-09,5204.96,-300.36,89.67,0.59,5500.66,-4462.5,5371.82,6259.39,4611.71
2019-04-08,5289.77,-273.17,91.61,0.59,5395.66,-4406.63,5364.01,6221.36,4528.92
2019-04-07,5198.9,-256.01,90.25,0.58,5252.36,-4345.7,5348.28,6181.27,4444.41
2019-04-06,5059.82,-250.73,89.24,0.58,5109.04,-4287.38,5320.81,6137.29,4366.88
2019-04-05,5036.68,-245.59,88.75,0.58,4979.09,-4235.65,5293.75,6094.13,4297.82
2019-04-04,4922.8,-247.85,83.24,0.58,4830.23,-4186.25,5258.42,6048.19,4230.66
2019-04-03,4973.02,-242.79,87.25,0.58,4687.2,-4138.16,5231.24,6006.03,4174.97
2019-04-02,4879.88,-243.48,87.19,0.58,4476.56,-4085.73,5197.78,5961.87,4114.85
2019-04-01,4158.18,-298.83,65.29,0.59,4166.52,-4037.07,5098.77,5891.13,4058.36
2019-03-31,4105.4,-342.99,56.82,0.23,4152.91,-4024.62,5004.16,5821.1,4049.5
2019-03-30,4106.66,-373.58,64.58,0.22,4147.52,-4014.61,4918.69,5753.87,4045.72
2019-03-29,4098.37,-393.96,66.57,0.22,4135.17,-4006.86,4840.56,5688.95,4036.0
2019-03-28,4069.11,-407.76,65.5,0.22,4122.2,-4000.1,4767.09,5625.43,4024.4
2019-03-27,4087.07,-412.5,68.21,0.22,4116.89,-3991.7,4702.32,5565.1,4013.58
2019-03-26,3985.08,-419.65,60.04,0.22,4104.53,-3982.93,4634.02,5503.14,4001.72
2019-03-25,3963.07,-422.22,50.8,0.22,4105.48,-3978.87,4570.12,5442.74,3996.39
2019-03-24,4022.17,-414.71,57.56,0.37,4107.3,-3975.53,4517.93,5387.03,3995.63
2019-03-23,4035.83,-403.01,65.74,0.38,4123.22,-3962.5,4472.02,5334.05,3991.7
2019-03-22,4023.97,-390.19,63.07,0.39,4117.76,-3953.07,4429.35,5282.67,3982.72
2019-03-21,4029.33,-375.28,63.9,0.39,4110.77,-3945.09,4391.25,5233.52,3975.23
2019-03-20,4087.48,-354.68,75.24,0.39,4101.51,-3936.61,4362.32,5188.58,3966.87
2019-03-19,4071.19,-335.8,81.18,0.39,4077.42,-3924.97,4334.59,5144.76,3954.13
2019-03-18,4032.51,-320.27,67.03,0.44,4053.17,-3913.96,4305.82,5101.14,3933.48
2019-03-17,4025.23,-305.03,64.27,0.44,4034.8,-3905.06,4279.1,5058.95,3921.13
2019-03-16,4048.73,-287.73,68.03,0.44,4014.91,-3897.93,4257.16,5019.33,3910.41
2019-03-15,3960.91,-277.91,61.93,0.44,3985.57,-3886.02,4228.94,4977.82,3897.8
2019-03-14,3924.37,-269.97,58.85,0.44,4044.21,-3895.1,4199.94,4936.51,3890.72
2019-03-13,3906.72,-262.07,56.42,0.44,4055.85,-3899.15,4172.01,4896.13,3885.84
2019-03-12,3909.16,-252.71,53.09,0.44,4060.13,-3901.52,4146.98,4857.42,3882.34
2019-03-11,3905.23,-242.8,59.05,0.44,4070.65,-3906.06,4123.96,4820.08,3880.58
2019-03-10,3951.6,-228.58,37.82,0.44,4073.76,-3908.15,4107.54,4786.02,3874.26
2019-03-09,3963.31,-213.89,47.96,0.44,4070.75,-3906.36,4093.8,4753.76,3886.99
2019-03-08,3901.13,-204.91,47.02,0.51,4083.83,-3891.88,4075.45,4720.32,3889.8
2019-03-07,3911.48,-194.71,45.32,0.51,4103.06,-3878.31,4059.84,4688.61,3893.34
2019-03-06,3903.94,-185.1,47.83,0.51,4115.48,-3863.78,4044.99,4657.83,3899.23
2019-03-05,3896.38,-176.07,49.56,0.51,4123.25,-3849.43,4030.84,4627.97,3902.1
2019-03-04,3761.56,-177.74,53.63,0.51,4125.56,-3836.21,4005.19,4594.0,3903.39
2019-03-03,3847.18,-170.19,60.08,0.5,4129.9,-3830.81,3990.14,4564.71,3897.54
2019-03-02,3864.42,-160.97,61.48,0.5,4130.69,-3820.87,3978.17,4537.25,3883.05
2019-03-01,3859.58,-152.29,61.44,0.5,4126.59,-3812.16,3966.87,4510.67,3866.81
2019-02-28,3854.79,-144.14,60.4,0.5,4122.43,-3802.74,3956.2,4484.95,3850.63
2019-02-27,3851.05,-136.41,59.05,0.5,4117.61,-3793.34,3946.19,4460.09,3835.78
2019-02-26,3854.36,-128.53,59.31,0.5,4138.13,-3770.76,3937.44,4436.34,3822.61
2019-02-25,3882.7,-118.63,58.92,0.51,4146.57,-3748.73,3932.23,4414.63,3808.89
2019-02-24,3810.43,-115.29,55.28,0.51,4139.57,-3727.92,3920.63,4390.93,3796.05
2019-02-23,4142.53,-84.87,83.1,0.51,4136.89,-3710.35,3941.76,4381.19,3786.77
2019-02-22,4005.53,-71.0,85.54,0.41,4064.43,-3676.43,3947.83,4366.46,3755.05
2019-02-21,3954.12,-63.42,82.71,0.39,4013.25,-3652.2,3948.43,4350.29,3714.65
2019-02-20,3999.82,-53.11,82.45,0.39,3967.35,-3628.9,3953.33,4336.55,3678.63
2019-02-19,3947.09,-48.64,81.39,0.39,3899.55,-3601.79,3952.73,4321.27,3643.06
2019-02-18,3915.71,-47.08,80.51,0.39,3832.0,-3578.75,3949.21,4305.37,3610.53
2019-02-17,3673.84,-64.62,63.68,0.41,3759.14,-3555.37,3922.98,4280.6,3580.42
2019-02-16,3629.79,-81.14,62.8,0.35,3744.33,-3545.2,3895.06,4255.08,3570.23
2019-02-15,3620.81,-93.88,64.13,0.35,3738.97,-3542.91,3868.94,4230.21,3560.78
2019-02-14,3616.88,-103.1,60.74,0.35,3736.68,-3541.99,3844.93,4206.16,3549.91
2019-02-13,3632.07,-107.93,64.55,0.35,3734.59,-3541.14,3824.66,4183.64,3541.2
2019-02-12,3653.53,-108.78,64.65,0.36,3730.43,-3539.58,3808.36,4162.85,3528.93
2019-02-11,3648.43,-108.61,54.15,0.39,3720.76,-3536.15,3793.13,4142.68,3516.73
2019-02-10,3690.19,-103.91,56.26,0.4,3713.93,-3533.96,3783.33,4124.94,3512.43
2019-02-09,3671.2,-100.56,55.16,0.4,3694.05,-3528.25,3772.65,4107.14,3506.58
2019-02-08,3666.78,-97.14,56.07,0.4,3680.46,-3524.74,3762.57,4089.87,3501.82
2019-02-07,3399.47,-114.68,28.81,0.51,3697.26,-3527.83,3727.99,4062.8,3497.43
2019-02-06,3413.77,-125.97,28.29,0.43,3708.36,-3540.75,3698.06,4037.35,3509.8
2019-02-05,3466.36,-129.19,37.05,0.43,3721.2,-3553.99,3675.99,4014.95,3522.52
2019-02-04,3459.15,-130.81,33.8,0.43,3731.1,-3563.42,3655.34,3993.16,3529.83
2019-02-03,3464.01,-130.2,26.22,0.48,3734.69,-3572.0,3637.12,3972.41,3539.29
2019-02-02,3521.06,-123.69,38.38,0.48,3748.97,-3584.1,3626.07,3954.71,3556.93
2019-02-01,3487.95,-119.82,33.33,0.48,3748.6,-3585.7,3612.91,3936.4,3566.05
2019-01-31,3457.79,-117.83,32.13,0.49,3753.78,-3594.37,3598.14,3917.63,3578.75
2019-01-30,3486.18,-112.67,37.24,0.5,3756.68,-3605.84,3587.48,3900.71,3591.9
2019-01-29,3448.12,-110.37,28.03,0.51,3758.56,-3615.48,3574.2,3882.97,3601.54
2019-01-28,3470.45,-105.53,43.74,0.51,3864.04,-3644.84,3564.32,3866.79,3618.73
2019-01-27,3583.97,-91.48,44.5,0.52,3936.89,-3672.86,3566.19,3855.7,3624.23
2019-01-26,3602.46,-77.96,44.14,0.51,3998.47,-3694.92,3569.65,3845.77,3629.39
2019-01-25,3599.77,-66.69,44.56,0.57,4063.08,-3718.63,3572.52,3836.12,3635.05
2019-01-24,3600.87,-57.01,30.03,0.6,4075.01,-3730.9,3575.22,3826.89,3640.32
2019-01-23,3585.12,-50.04,29.17,0.61,4086.59,-3743.75,3576.16,3817.41,3669.29
2019-01-22,3604.58,-42.45,30.27,0.65,4093.07,-3756.33,3578.87,3809.07,3699.0
2019-01-21,3576.03,-38.3,26.8,0.65,4111.96,-3773.27,3578.6,3799.93,3727.05
2019-01-20,3601.01,-32.62,40.21,0.65,4113.45,-3786.64,3580.73,3792.13,3760.42
2019-01-19,3728.57,-17.62,44.75,0.66,4109.55,-3793.73,3594.81,3789.63,3776.7
2019-01-18,3657.84,-11.31,41.97,0.68,4116.43,-3800.6,3600.81,3784.47,3785.31
2019-01-17,3678.56,-4.58,39.13,0.77,4117.38,-3808.73,3608.22,3780.31,3797.23
2019-01-16,3655.01,-1.14,42.75,0.77,4127.36,-3820.99,3612.67,3775.4,3814.89
2019-01-15,3630.68,-0.37,45.69,0.78,4127.37,-3820.98,3614.39,3769.72,3827.46
2019-01-14,3706.05,6.25,44.79,0.83,4125.55,-3832.32,3623.12,3767.23,3834.93
2019-01-13,3552.95,-0.85,39.47,0.83,4125.12,-3837.79,3616.44,3758.82,3845.59
2019-01-12,3661.3,2.24,39.81,0.82,4137.53,-3864.07,3620.71,3755.0,3863.42
2019-01-11,3687.37,6.72,51.08,0.82,4143.17,-3880.95,3627.06,3752.35,3880.93
2019-01-10,3678.92,9.48,44.16,0.84,4149.25,-3897.29,3632.0,3749.47,3878.76
2019-01-09,4035.3,39.96,57.75,0.84,4138.27,-3908.18,3670.41,3760.68,3890.65
2019-01-08,4030.85,63.03,48.59,0.77,4158.52,-3913.13,3704.73,3771.27,3875.99
2019-01-07,4025.25,79.94,50.64,0.78,4148.54,-3898.89,3735.26,3781.23,3879.18
2019-01-06,4076.63,96.37,52.31,0.79,4140.27,-3882.43,3767.77,3792.82,3877.43
2019-01-05,3845.19,89.69,48.37,0.79,4137.72,-3855.89,3775.14,3794.87,3873.26
2019-01-04,3857.72,84.43,42.48,0.78,4216.49,-3826.27,3783.01,3797.33,3876.69
2019-01-03,3836.74,77.68,51.87,0.81,4265.51,-3795.22,3788.13,3798.88,3895.13
2019-01-02,3943.41,80.01,55.94,0.83,4295.99,-3765.51,3802.92,3804.55,3889.08
2019-01-01,3843.52,72.95,56.95,0.83,4293.98,-3734.02,3806.78,3806.08,3872.59
2018-12-31,3742.7,58.55,60.05,0.85,4284.12,-3716.2,3800.68,3803.59,3852.75
2018-12-30,3865.95,56.44,63.89,0.84,4282.72,-3700.29,3806.9,3806.04,3820.09
2018-12-29,3820.41,50.5,62.71,0.86,4265.47,-3682.13,3808.18,3806.6,3778.14
2018-12-28,3923.92,53.53,64.2,0.88,4252.15,-3671.82,3819.21,3811.2,3739.62
2018-12-27,3654.83,33.83,53.59,0.88,4223.32,-3649.43,3803.55,3805.07,3698.93
2018-12-26,3857.3,34.16,61.07,0.93,4220.65,-3637.68,3808.67,3807.12,3687.74
2018-12-25,3815.49,30.7,57.24,0.91,4196.52,-3620.87,3809.32,3807.45,3658.89
2018-12-24,4078.6,48.62,62.67,0.93,4189.71,-3617.8,3834.96,3818.08,3638.04
2018-12-23,3998.98,55.76,63.66,0.91,4165.28,-3611.71,3850.59,3825.17,3607.08
2018-12-22,4014.18,61.93,65.4,0.99,4146.41,-3606.47,3866.17,3832.58,3572.22
2018-12-21,3896.54,56.67,59.15,0.99,4175.14,-3612.75,3869.06,3835.09,3532.61
2018-12-20,4134.44,70.88,60.48,1.0,4240.65,-3628.66,3894.33,3846.83,3507.58
2018-12-19,3745.95,50.22,44.07,0.99,4216.37,-3622.8,3880.2,3842.88,3482.21
2018-12-18,3696.06,29.48,44.72,0.96,4310.32,-3649.45,3862.66,3837.12,3496.28
2018-12-17,3545.86,0.91,34.75,1.07,4392.22,-3677.52,3832.49,3825.7,3509.48
2018-12-16,3252.84,-44.85,20.61,1.05,4405.87,-3691.26,3777.29,3803.23,3549.08
2018-12-15,3236.76,-81.48,28.48,0.99,4402.35,-3717.57,3725.81,3781.02,3613.2
2018-12-14,3242.48,-108.8,24.9,0.98,4413.46,-3756.23,3679.78,3759.9,3665.24
2018-12-13,3313.68,-123.28,26.47,0.98,4400.81,-3788.15,3644.91,3742.4,3734.33
2018-12-12,3486.95,-119.39,42.81,1.02,4458.29,-3839.82,3629.87,3732.38,3797.25
2018-12-11,3424.59,-119.97,42.05,1.02,4521.29,-3883.77,3610.32,3720.31,3819.5
2018-12-10,3502.66,-112.82,39.36,1.01,4618.0,-3942.65,3600.06,3711.78,3843.13
2018-12-09,3614.23,-97.03,44.76,1.02,4668.67,-3990.11,3601.41,3707.95,3876.95
2018-12-08,3476.11,-94.58,34.33,1.02,4812.98,-4052.97,3589.48,3698.86,3894.72
2018-12-07,3419.94,-96.06,32.54,1.0,5149.44,-4160.34,3573.33,3687.92,3952.79
2018-12-06,3521.1,-88.05,30.9,0.99,5373.43,-4267.06,3568.36,3681.38,4015.86
2018-12-05,3753.99,-62.2,37.22,1.0,5562.65,-4369.78,3586.04,3684.23,4087.93
2018-12-04,3956.89,-25.05,34.83,0.99,5748.74,-4464.49,3621.36,3694.92,4134.45
2018-12-03,3894.13,-0.66,26.38,0.98,5933.15,-4553.56,3647.34,3702.73,4195.43
2018-12-02,4139.88,38.05,29.78,0.98,6237.07,-4676.83,3694.24,3719.87,4310.72
2018-12-01,4214.67,73.92,30.6,0.96,6498.87,-4788.4,3743.81,3739.28,4405.02
2018-11-30,4017.27,85.43,25.34,0.97,6731.28,-4898.23,3769.85,3750.18,4495.74
2018-11-29,4278.85,114.34,26.92,0.94,6919.7,-5017.82,3818.33,3770.91,4604.46
2018-11-28,4257.42,133.98,22.71,0.93,7085.13,-5123.16,3860.15,3789.99,4701.76
2018-11-27,3820.72,113.0,11.8,0.93,7236.34,-5232.98,3856.39,3791.2,4841.9
2018-11-26,3779.13,91.96,10.42,0.82,7335.81,-5368.45,3849.03,3790.72,5011.93
2018-11-25,4009.97,92.85,11.6,0.81,7377.2,-5502.54,3864.36,3799.32,5187.41
2018-11-24,3880.76,82.17,8.09,0.8,7401.03,-5623.03,3865.92,3802.51,5347.36
2018-11-23,4347.11,110.07,9.44,0.79,7352.82,-5747.8,3911.75,3823.87,5514.35
2018-11-22,4365.94,132.18,9.17,0.71,7331.6,-5848.5,3955.01,3845.13,5654.79
2018-11-21,4602.17,166.84,13.04,0.71,7274.46,-5949.63,4016.64,3874.82,5799.07
2018-11-20,4451.87,180.11,8.52,0.69,7212.43,-6038.41,4058.09,3897.45,5922.99
2018-11-19,4871.49,221.92,12.08,0.68,7041.75,-6131.7,4135.56,3935.64,6054.18
2018-11-18,5623.54,312.14,21.18,0.62,6897.63,-6204.83,4277.27,4001.84,6154.49
2018-11-17,5554.33,373.75,15.88,0.38,6878.23,-6240.29,4398.9,4062.72,6203.67
2018-11-16,5575.55,419.46,16.84,0.38,6845.03,-6286.89,4510.96,4122.04,6259.28
2018-11-15,5648.03,456.26,21.98,0.38,6784.08,-6332.13,4619.25,4181.89,6312.76
2018-11-14,5738.35,487.11,22.59,0.38,6694.12,-6373.47,4725.83,4242.92,6357.4
2018-11-13,6359.49,555.27,52.55,0.38,6530.32,-6410.37,4881.42,4325.93,6397.13
2018-11-12,6371.27,603.29,40.94,0.21,6540.41,-6417.18,5023.31,4406.14,6395.34
2018-11-11,6411.27,637.23,44.4,0.21,6546.3,-6422.41,5155.5,4484.77,6403.01
2018-11-10,6409.22,656.39,44.87,0.21,6553.26,-6426.2,5274.9,4560.24,6407.62
2018-11-09,6385.62,662.04,42.03,0.21,6559.05,-6429.86,5380.68,4631.82,6411.99
2018-11-08,6453.72,664.35,45.67,0.28,6565.07,-6435.04,5482.87,4703.27,6418.03
2018-11-07,6530.14,664.69,56.01,0.28,6566.11,-6435.62,5582.61,4774.91,6420.84
2018-11-06,6461.01,651.87,47.37,0.28,6557.33,-6432.95,5666.27,4841.03,6417.21
2018-11-05,6419.66,631.09,42.6,0.27,6570.72,-6437.12,5738.02,4902.94,6418.96
2018-11-04,6376.13,604.15,34.54,0.27,6596.87,-6445.94,5798.79,4960.71,6423.13
2018-11-03,6361.26,574.98,35.71,0.27,6618.26,-6456.96,5852.36,5015.64,6430.67
2018-11-02,6388.44,547.73,37.67,0.27,6626.19,-6453.45,5903.42,5069.47,6437.62
2018-11-01,6377.78,519.29,30.51,0.28,6634.72,-6448.33,5948.6,5120.78,6443.5
2018-10-31,6317.61,486.29,15.35,0.28,6643.01,-6443.17,5983.74,5167.71,6454.61
2018-10-30,6334.27,456.23,16.07,0.28,6649.7,-6440.1,6017.12,5213.46,6473.18
2018-10-29,6332.63,427.34,52.13,0.28,6665.65,-6452.66,6047.17,5257.35,6490.66
2018-10-28,6486.39,412.11,68.54,0.28,6689.34,-6468.16,6089.0,5305.55,6487.88
2018-10-27,6480.38,394.99,68.84,0.27,6712.45,-6476.45,6126.28,5351.62,6474.52
2018-10-26,6474.75,376.64,69.51,0.27,6725.28,-6482.58,6159.46,5395.66,6460.8
2018-10-25,6476.29,358.08,43.77,0.28,6735.45,-6488.26,6189.64,5438.04,6446.23
2018-10-24,6495.84,341.03,42.16,0.29,6749.82,-6495.57,6218.8,5479.52,6453.52
2018-10-23,6475.74,322.17,40.31,0.3,6756.44,-6499.61,6243.27,5518.59,6463.3
2018-10-22,6487.16,304.64,43.94,0.3,6757.53,-6500.95,6266.5,5556.57,6475.07
2018-10-21,6482.35,287.05,44.47,0.3,6762.05,-6504.4,6287.06,5592.88,6482.79
2018-10-20,6489.19,270.54,43.37,0.3,6769.94,-6509.76,6306.31,5628.03,6489.85
2018-10-19,6465.41,252.63,44.46,0.32,6781.59,-6516.58,6321.46,5660.87,6498.74
2018-10-18,6476.71,236.62,48.56,0.33,6789.9,-6523.41,6336.24,5692.86,6506.16
2018-10-17,6544.43,226.78,49.26,0.33,6802.57,-6531.78,6356.07,5726.25,6507.88
2018-10-16,6596.11,220.61,50.31,0.33,6816.85,-6538.4,6378.93,5760.37,6508.66
2018-10-15,6596.54,213.29,49.75,0.36,6811.05,-6533.34,6399.66,5793.16,6508.23
2018-10-14,6290.93,180.75,30.48,0.36,6804.47,-6525.84,6389.3,5812.68,6510.16
2018-10-13,6285.99,152.8,28.56,0.31,6798.08,-6541.06,6379.46,5831.24,6530.9
2018-10-12,6274.58,128.26,26.57,0.31,6800.03,-6562.29,6369.47,5848.63,6554.77
2018-10-11,6256.24,106.1,37.33,0.33,6790.46,-6584.66,6358.69,5864.61,6581.59
2018-10-10,6585.53,113.8,59.09,0.33,6756.88,-6608.6,6380.29,5892.88,6597.5
2018-10-09,6642.64,123.09,52.8,0.27,6758.58,-6605.31,6405.28,5922.28,6588.23
2018-10-08,6652.23,129.73,47.09,0.27,6770.79,-6593.1,6428.8,5950.91,6585.08
2018-10-07,6602.95,129.52,43.43,0.27,6779.96,-6579.05,6445.38,5976.48,6588.98
2018-10-06,6588.31,126.72,41.68,0.3,6803.45,-6562.97,6459.0,6000.47,6596.91
2018-10-05,6622.48,125.8,54.93,0.31,6800.42,-6559.41,6474.57,6024.87,6606.69
2018-10-04,6576.69,120.0,57.95,0.34,6794.69,-6555.45,6484.29,6046.51,6599.83
2018-10-03,6502.59,108.17,55.74,0.43,6792.0,-6552.25,6486.03,6064.39,6587.96
2018-10-02,6556.1,101.94,61.91,0.44,6792.19,-6552.98,6492.71,6083.67,6579.2
2018-10-01,6589.62,98.57,52.59,0.44,6798.3,-6542.77,6501.94,6103.51,6560.88
2018-09-30,6625.56,97.68,53.15,0.44,6802.13,-6529.35,6513.71,6123.99,6556.05
2018-09-29,6601.96,93.98,53.2,0.45,6797.28,-6514.55,6522.12,6142.73,6550.56
2018-09-28,6644.13,93.38,54.76,0.45,6794.43,-6499.5,6533.74,6162.39,6544.61
2018-09-27,6676.75,94.44,61.69,0.45,6789.22,-6478.59,6547.36,6182.56,6536.15
2018-09-26,6495.0,79.7,56.89,0.45,6764.4,-6468.11,6542.37,6194.82,6514.49
2018-09-25,6446.47,63.37,54.19,0.45,6767.15,-6469.82,6533.24,6204.69,6502.9
2018-09-24,6595.41,61.74,62.61,0.46,6817.28,-6487.13,6539.16,6220.01,6495.12
2018-09-23,6710.63,68.95,72.31,0.45,7036.68,-6525.45,6555.49,6239.25,6475.48
2018-09-22,6721.98,74.71,59.66,0.45,7156.72,-6552.92,6571.35,6258.18,6443.17
2018-09-21,6734.95,79.41,58.06,0.46,7261.95,-6580.46,6586.93,6276.88,6426.18
2018-09-20,6519.67,65.02,40.71,0.47,7335.67,-6603.37,6580.52,6286.4,6412.46
2018-09-19,6398.54,43.34,24.17,0.46,7385.34,-6629.27,6563.19,6290.79,6430.67
2018-09-18,6371.3,23.68,27.27,0.47,7421.5,-6658.25,6544.91,6293.95,6494.88
2018-09-17,6281.2,0.83,23.05,0.48,7461.62,-6692.04,6519.8,6293.45,6554.13
2018-09-16,6517.18,1.74,30.07,0.48,7497.07,-6732.8,6519.55,6302.23,6620.23
2018-09-15,6543.2,4.5,36.56,0.47,7511.28,-6751.17,6521.8,6311.68,6665.3
